DATE,OP,MAXP,MINP,CLP,PERC,VOL,MA5,MA10,MA20,MA60,K9,D9,MACD,DIF,BIAS5,BIAS10,CLPUD,CLPUDPY,ZIG5,ZIGTRN,KDHL,KDCRS,OSC,OSCUD,OSCTRN,BBANDU,BBANDD,BBANDTCH
20190312,233.0,237.0,232.5,235.5,2.1692,23839.973,232.8,234.9,232.83,224.68,41.02,43.68,3.03,2.41,1.16,0.26,1.0,1.0,242.6,0.0,0.0,0.0,-0.6199999999999997,1.0,1.0,241.05800893290717,224.60199106709285,0.0
20190313,234.0,237.0,234.0,237.0,0.6369,22493.195,233.4,234.8,233.28,224.86,53.73,47.03,2.93,2.53,1.54,0.94,1.0,1.0,243.51,0.0,0.0,1.0,-0.40000000000000036,1.0,0.0,241.25400595685758,225.30599404314242,0.0
20190314,239.0,239.0,234.0,234.5,-1.0549,17281.355,233.5,234.3,233.5,225.1,55.27,49.78,2.82,2.4,0.43,0.09,-1.0,0.0,244.42,0.0,0.0,0.0,-0.41999999999999993,-1.0,-1.0,241.22954558819598,225.77045441180402,0.0
20190315,237.0,239.5,235.5,239.0,1.919,34542.73,235.3,234.3,234.0,225.4,68.79,56.11,2.78,2.62,1.57,2.01,1.0,1.0,245.33,0.0,0.0,0.0,-0.1599999999999997,1.0,1.0,241.4902824379325,226.5097175620675,0.0
20190318,239.5,241.0,239.0,241.0,0.8368,27040.531,237.4,234.85,234.7,225.77,79.19,63.81,2.81,2.93,1.52,2.62,1.0,1.0,246.24,0.0,0.0,0.0,0.1200000000000001,1.0,0.0,241.98972832141226,227.41027167858772,0.0
20190319,239.0,240.5,238.0,240.5,-0.2075,14620.009,238.4,235.6,235.38,226.07,84.89,70.84,2.87,3.1,0.88,2.08,-1.0,0.0,247.15,0.0,4.890000000000001,0.0,0.22999999999999998,1.0,0.0,242.46382354382152,228.29617645617847,0.0
20190320,242.0,242.0,239.5,242.0,0.6237,23055.971,239.4,236.4,235.98,226.33,89.93,77.2,2.96,3.31,1.09,2.37,1.0,1.0,248.06,0.0,9.930000000000007,0.0,0.3500000000000001,1.0,0.0,242.86459693809303,229.09540306190695,0.0
20190321,242.5,245.5,241.0,245.5,1.4463,27514.502,241.6,237.55,236.8,226.65,93.29,82.56,3.11,3.72,1.61,3.35,1.0,1.0,248.97,0.0,13.290000000000006,0.0,0.6100000000000003,1.0,0.0,243.47236172580594,230.12763827419408,1.0
20190322,248.0,248.5,244.5,248.5,1.222,22996.467,243.5,239.4,237.5,227.08,95.52,86.88,3.34,4.24,2.05,3.8,1.0,1.0,249.88,0.0,15.519999999999996,0.0,0.9000000000000004,1.0,0.0,244.00029683937586,230.99970316062414,1.0
20190325,240.5,243.5,240.5,241.5,-2.8169,19273.254,243.6,240.5,237.75,227.38,80.92,84.9,3.48,4.04,-0.86,0.42,-1.0,0.0,250.79,0.0,0.9200000000000017,-1.0,0.56,-1.0,-1.0,244.03951341520153,231.46048658479847,0.0
20190326,243.0,244.0,241.0,244.0,1.0352,21053.17,244.3,241.35,238.13,227.74,76.94,82.24,3.59,4.04,-0.12,1.1,1.0,1.0,251.7,0.0,0.0,0.0,0.4500000000000002,-1.0,0.0,244.23995384597953,232.02004615402046,0.0
20190327,242.0,242.5,240.5,241.5,-1.0246,23622.09,244.2,241.8,238.3,228.01,66.68,77.05,3.63,3.79,-1.11,-0.12,-1.0,0.0,252.61,0.0,0.0,0.0,0.16000000000000014,-1.0,0.0,244.22419817359278,232.37580182640724,0.0
20190328,240.5,242.5,240.0,242.0,0.207,13998.054,243.5,242.55,238.43,228.36,57.15,70.42,3.62,3.59,-0.62,-0.23,1.0,1.0,253.52,0.0,0.0,0.0,-0.03000000000000025,-1.0,0.0,244.203725313868,232.656274686132,0.0
20190329,243.0,245.5,240.5,245.5,1.4463,31024.811,242.9,243.2,238.75,228.73,61.91,67.58,3.63,3.68,1.07,0.95,1.0,1.0,254.43,0.0,0.0,0.0,0.050000000000000266,1.0,1.0,244.42111840821545,233.07888159178455,1.0
20190401,251.0,251.0,245.0,245.5,0.0,35330.656,243.7,243.65,239.25,229.13,58.66,64.61,3.65,3.7,0.74,0.76,0.0,1.0,255.34,0.0,0.0,0.0,0.050000000000000266,0.0,0.0,244.8499414282651,233.6500585717349,1.0
20190402,249.5,249.5,246.0,246.0,0.2037,25189.053,244.1,244.2,239.9,229.56,57.29,62.17,3.66,3.71,0.78,0.74,1.0,1.0,256.25,0.0,0.0,0.0,0.04999999999999982,-1.0,-1.0,245.4872494127254,234.31275058727462,1.0
20190403,249.0,249.0,246.5,246.5,0.2033,28581.322,245.1,244.65,240.53,230.04,57.89,60.74,3.67,3.72,0.57,0.76,1.0,1.0,257.16,0.0,0.0,0.0,0.050000000000000266,1.0,1.0,246.15003950164055,234.90996049835945,1.0
20190408,251.0,253.0,250.5,253.0,2.6369,46426.82,247.3,245.4,241.48,230.65,71.93,64.47,3.78,4.21,2.3,3.1,1.0,1.0,258.07,0.0,0.0,1.0,0.43000000000000016,1.0,0.0,247.20273527257726,235.75726472742272,1.0
20190409,253.0,254.0,252.0,254.0,0.3953,22745.674,249.0,245.95,242.68,231.17,81.28,70.08,3.95,4.62,2.01,3.27,1.0,1.0,258.99,0.0,1.2800000000000011,0.0,0.6699999999999999,1.0,0.0,248.5545970925673,236.80540290743272,1.0
20190410,253.0,254.5,252.0,254.0,0.0,33174.934,250.7,247.2,243.85,231.64,86.37,75.51,4.14,4.89,1.32,2.75,0.0,1.0,259.9,0.0,6.3700000000000045,0.0,0.75,1.0,0.0,249.9667242867404,237.7332757132596,1.0
20190411,253.0,254.0,251.5,252.0,-0.7874,25146.84,251.9,248.0,244.68,232.18,85.17,78.73,4.29,4.88,0.04,1.61,-1.0,0.0,260.81,0.0,5.170000000000002,0.0,0.5899999999999999,-1.0,-1.0,251.10207528763095,238.25792471236906,1.0
20190412,251.5,253.0,251.0,252.0,0.0,13888.148,253.0,249.05,245.43,232.79,84.16,80.54,4.39,4.83,-0.4,1.18,0.0,1.0,261.72,0.0,4.159999999999997,0.0,0.4400000000000004,-1.0,0.0,252.15076751569345,238.70923248430657,0.0
20190415,255.0,256.0,254.0,255.5,1.3889,17257.002,253.5,250.4,246.48,233.58,87.92,83.0,4.52,5.0,0.79,2.04,1.0,1.0,262.63,0.0,7.920000000000002,0.0,0.4800000000000004,1.0,1.0,253.5083426211305,239.45165737886947,1.0
20190416,257.0,257.0,255.5,257.0,0.5871,20231.648,254.1,251.55,247.38,234.32,91.95,85.98,4.65,5.21,1.14,2.17,1.0,1.0,263.54,0.0,11.950000000000003,0.0,0.5599999999999996,1.0,0.0,254.72685211502179,240.0331478849782,1.0
20190417,260.0,263.0,259.5,261.5,1.751,39037.191,255.6,253.15,248.4,235.16,91.6,87.86,4.86,5.66,2.31,3.3,1.0,1.0,264.45,0.0,11.599999999999994,0.0,0.7999999999999998,1.0,0.0,256.1244557089804,240.6755442910196,1.0
20190418,264.0,266.0,263.5,264.5,1.1472,48525.488,258.1,255.0,249.6,235.98,91.18,88.96,5.12,6.2,2.48,3.73,1.0,1.0,265.36,0.0,11.180000000000007,0.0,1.08,1.0,0.0,257.7823407408883,241.41765925911173,1.0
20190419,269.0,269.5,263.5,264.5,0.0,47698.699,260.6,256.8,250.73,236.78,85.11,87.68,5.41,6.54,1.5,3.0,0.0,1.0,266.27,0.0,5.109999999999999,-1.0,1.13,1.0,0.0,259.409635649035,242.05036435096494,1.0
20190422,266.5,267.5,265.0,266.0,0.5671,24967.393,262.7,258.1,251.75,237.54,83.77,86.37,5.7,6.86,1.26,3.06,1.0,1.0,267.18,0.0,3.769999999999996,0.0,1.1600000000000001,1.0,0.0,260.9639350985342,242.53606490146583,1.0
20190423,266.5,268.0,266.0,268.0,0.7519,26251.848,264.9,259.5,252.73,238.37,86.47,86.41,6.0,7.19,1.17,3.28,1.0,1.0,268.09,0.0,6.469999999999999,1.0,1.1900000000000004,1.0,0.0,262.4848475641601,242.9751524358399,1.0
20190424,270.0,270.0,267.5,269.0,0.3731,37386.754,266.4,261.0,254.1,239.17,89.23,87.35,6.29,7.45,0.98,3.07,1.0,1.0,269.0,-1.0,9.230000000000004,0.0,1.1600000000000001,-1.0,-1.0,264.41048573055605,243.78951426944394,1.0
20190425,268.5,269.0,267.0,267.5,-0.5576,36572.453,267.0,262.55,255.28,240.0,87.61,87.44,6.52,7.44,0.19,1.89,-1.0,0.0,267.35,0.0,7.609999999999999,0.0,0.9200000000000008,-1.0,0.0,266.12464158006156,244.43535841993844,1.0
20190426,262.0,263.0,257.5,260.0,-2.8037,51743.805,266.1,263.35,256.2,240.66,68.75,81.21,6.57,6.76,-2.29,-1.27,-1.0,0.0,265.71,0.0,0.0,-1.0,0.1899999999999995,-1.0,0.0,267.47070587851533,244.92929412148467,0.0
